author_dim.author_key,author_dim.author_id,author_dim.author_name,author_dim.author_addr,author_dim.birthday,author_dim.status,author_dim.created_time,author_dim.updated_time,author_dim.last_mofidied,author_dim.content_type_key
694,1796,1,N/A,1970-01-01 00:00:00.0,2015-01-20 16:08:40.0,NULL,NULL,NULL,NULL
695,1808,1,N/A,1970-01-01 00:00:00.0,2015-01-21 00:25:08.0,NULL,NULL,NULL,NULL
696,1826,1,N/A,1970-01-01 00:00:00.0,2015-01-22 14:02:41.0,NULL,NULL,NULL,NULL
697,1848,1,N/A,1970-01-01 00:00:00.0,2015-01-24 07:53:39.0,NULL,NULL,NULL,NULL
698,1880,1,N/A,1970-01-01 00:00:00.0,2015-01-26 10:13:32.0,NULL,NULL,NULL,NULL
699,1888,1,N/A,1970-01-01 00:00:00.0,2015-01-26 19:13:51.0,NULL,NULL,NULL,NULL
700,1907,1,N/A,1970-01-01 00:00:00.0,2015-01-27 17:04:34.0,NULL,NULL,NULL,NULL
701,1941,1,N/A,1970-01-01 00:00:00.0,2015-01-28 09:53:34.0,NULL,NULL,NULL,NULL
702,1957,1,N/A,1970-01-01 00:00:00.0,2015-01-28 11:14:13.0,NULL,NULL,NULL,NULL
703,1979,1,N/A,1970-01-01 00:00:00.0,2015-01-28 23:48:15.0,NULL,NULL,NULL,NULL
704,2025,1,N/A,1970-01-01 00:00:00.0,2015-01-29 21:40:58.0,NULL,NULL,NULL,NULL
705,2043,1,N/A,1970-01-01 00:00:00.0,2015-01-31 01:26:10.0,NULL,NULL,NULL,NULL
706,2062,1,N/A,1970-01-01 00:00:00.0,2015-02-01 12:19:45.0,NULL,NULL,NULL,NULL
707,2135,1,N/A,1970-01-01 00:00:00.0,2015-02-03 15:50:18.0,NULL,NULL,NULL,NULL
708,2162,1,N/A,1970-01-01 00:00:00.0,2015-02-04 14:43:42.0,NULL,NULL,NULL,NULL
709,2197,1,N/A,1970-01-01 00:00:00.0,2015-02-05 13:40:57.0,NULL,NULL,NULL,NULL
710,2208,1,N/A,1970-01-01 00:00:00.0,2015-02-06 15:13:12.0,NULL,NULL,NULL,NULL
711,2271,1,N/A,1970-01-01 00:00:00.0,2015-02-08 18:18:11.0,NULL,NULL,NULL,NULL
712,2293,1,N/A,1970-01-01 00:00:00.0,2015-02-09 10:14:08.0,NULL,NULL,NULL,NULL
713,2314,1,N/A,1970-01-01 00:00:00.0,2015-02-09 17:19:06.0,NULL,NULL,NULL,NULL
714,2349,1,N/A,1970-01-01 00:00:00.0,2015-02-10 11:18:28.0,NULL,NULL,NULL,NULL
715,2378,1,N/A,1970-01-01 00:00:00.0,2015-02-10 15:35:48.0,NULL,NULL,NULL,NULL
716,2418,1,N/A,1970-01-01 00:00:00.0,2015-02-14 09:07:42.0,NULL,NULL,NULL,NULL
717,2443,1,N/A,1970-01-01 00:00:00.0,2015-02-16 08:46:55.0,NULL,NULL,NULL,NULL
718,2475,1,N/A,1970-01-01 00:00:00.0,2015-02-22 14:55:40.0,NULL,NULL,NULL,NULL
719,2496,1,N/A,1970-01-01 00:00:00.0,2015-02-23 20:07:56.0,NULL,NULL,NULL,NULL
720,2514,1,N/A,1970-01-01 00:00:00.0,2015-02-25 14:36:17.0,NULL,NULL,NULL,NULL
721,2523,1,N/A,1970-01-01 00:00:00.0,2015-02-25 21:24:59.0,NULL,NULL,NULL,NULL
722,2528,1,N/A,1970-01-01 00:00:00.0,2015-02-26 09:28:15.0,NULL,NULL,NULL,NULL
723,2547,1,N/A,1970-01-01 00:00:00.0,2015-02-26 18:02:41.0,NULL,NULL,NULL,NULL
724,2565,1,N/A,1970-01-01 00:00:00.0,2015-02-27 13:12:43.0,NULL,NULL,NULL,NULL
725,2591,1,N/A,1970-01-01 00:00:00.0,2015-02-28 15:20:51.0,NULL,NULL,NULL,NULL
726,2613,1,N/A,1970-01-01 00:00:00.0,2015-02-28 20:45:37.0,NULL,NULL,NULL,NULL
727,2625,1,N/A,1970-01-01 00:00:00.0,2015-02-28 23:37:51.0,NULL,NULL,NULL,NULL
728,2656,1,N/A,1970-01-01 00:00:00.0,2015-03-01 13:59:58.0,NULL,NULL,NULL,NULL
729,2671,1,N/A,1970-01-01 00:00:00.0,2015-03-01 17:19:06.0,NULL,NULL,NULL,NULL
730,2683,1,N/A,1970-01-01 00:00:00.0,2015-03-01 19:51:10.0,NULL,NULL,NULL,NULL
731,2691,1,N/A,1970-01-01 00:00:00.0,2015-03-01 21:39:46.0,NULL,NULL,NULL,NULL
732,2720,1,N/A,1970-01-01 00:00:00.0,2015-03-02 00:17:41.0,NULL,NULL,NULL,NULL
733,2745,1,N/A,1970-01-01 00:00:00.0,2015-03-02 08:21:11.0,NULL,NULL,NULL,NULL
734,2796,1,N/A,1970-01-01 00:00:00.0,2015-03-02 17:32:59.0,NULL,NULL,NULL,NULL
735,2855,1,N/A,1970-01-01 00:00:00.0,2015-03-02 23:37:31.0,NULL,NULL,NULL,NULL
736,2869,1,N/A,1970-01-01 00:00:00.0,2015-03-02 23:56:45.0,NULL,NULL,NULL,NULL
737,2882,1,N/A,1970-01-01 00:00:00.0,2015-03-04 12:32:32.0,NULL,NULL,NULL,NULL
738,2896,1,N/A,1970-01-01 00:00:00.0,2015-03-08 22:40:03.0,NULL,NULL,NULL,NULL
739,2904,1,N/A,1970-01-01 00:00:00.0,2015-03-11 18:28:55.0,NULL,NULL,NULL,NULL
740,2917,1,N/A,1970-01-01 00:00:00.0,2015-03-16 13:52:00.0,NULL,NULL,NULL,NULL
741,3072,1,N/A,1970-01-01 00:00:00.0,2015-03-25 21:35:00.0,NULL,NULL,NULL,NULL
742,3126,1,N/A,1970-01-01 00:00:00.0,2015-04-02 11:32:32.0,NULL,NULL,NULL,NULL
743,3237,1,N/A,1970-01-01 00:00:00.0,2015-04-13 19:27:55.0,NULL,NULL,NULL,NULL
744,3279,1,N/A,1970-01-01 00:00:00.0,2015-04-17 09:32:59.0,NULL,NULL,NULL,NULL
745,3294,1,N/A,1970-01-01 00:00:00.0,2015-04-25 23:32:55.0,NULL,NULL,NULL,NULL
746,3384,1,N/A,1970-01-01 00:00:00.0,2015-05-20 09:49:11.0,NULL,NULL,NULL,NULL
747,3405,1,N/A,1970-01-01 00:00:00.0,2015-05-23 22:54:53.0,NULL,NULL,NULL,NULL
748,3435,1,N/A,1970-01-01 00:00:00.0,2015-05-29 08:47:32.0,NULL,NULL,NULL,NULL
749,3447,1,N/A,1970-01-01 00:00:00.0,2015-05-31 18:25:36.0,NULL,NULL,NULL,NULL
750,3492,1,N/A,1970-01-01 00:00:00.0,2015-06-16 00:38:57.0,NULL,NULL,NULL,NULL
751,3573,1,N/A,1970-01-01 00:00:00.0,2015-06-20 21:06:51.0,NULL,NULL,NULL,NULL
752,3612,1,N/A,1970-01-01 00:00:00.0,2015-06-26 22:18:42.0,NULL,NULL,NULL,NULL
753,3636,1,N/A,1970-01-01 00:00:00.0,2015-07-02 09:01:38.0,NULL,NULL,NULL,NULL
754,3672,1,N/A,1970-01-01 00:00:00.0,2015-07-10 18:02:00.0,NULL,NULL,NULL,NULL
755,3735,1,N/A,1970-01-01 00:00:00.0,2015-07-22 08:23:33.0,NULL,NULL,NULL,NULL
756,3783,1,N/A,1970-01-01 00:00:00.0,2015-07-22 09:26:33.0,NULL,NULL,NULL,NULL
757,3927,1,N/A,1970-01-01 00:00:00.0,2015-08-04 06:41:52.0,NULL,NULL,NULL,NULL
758,3996,1,N/A,1970-01-01 00:00:00.0,2015-08-13 21:14:05.0,NULL,NULL,NULL,NULL
759,4158,1,N/A,1970-01-01 00:00:00.0,2015-08-22 08:47:07.0,NULL,NULL,NULL,NULL
760,4167,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:10:06.0,NULL,NULL,NULL,NULL
761,4179,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:23:09.0,NULL,NULL,NULL,NULL
762,4188,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:26:37.0,NULL,NULL,NULL,NULL
763,4197,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:34:24.0,NULL,NULL,NULL,NULL
764,4209,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:45:57.0,NULL,NULL,NULL,NULL
765,4224,1,N/A,1970-01-01 00:00:00.0,2015-08-24 14:57:51.0,NULL,NULL,NULL,NULL
766,4233,1,N/A,1970-01-01 00:00:00.0,2015-08-24 15:03:47.0,NULL,NULL,NULL,NULL
767,4248,1,N/A,1970-01-01 00:00:00.0,2015-08-25 15:27:29.0,NULL,NULL,NULL,NULL
768,4257,1,N/A,1970-01-01 00:00:00.0,2015-08-26 14:28:34.0,NULL,NULL,NULL,NULL
769,4266,1,N/A,1970-01-01 00:00:00.0,2015-08-26 14:34:41.0,NULL,NULL,NULL,NULL
770,4275,1,N/A,1970-01-01 00:00:00.0,2015-08-26 14:45:34.0,NULL,NULL,NULL,NULL
771,4287,1,N/A,1970-01-01 00:00:00.0,2015-08-27 20:29:16.0,NULL,NULL,NULL,NULL
772,4314,1,N/A,1970-01-01 00:00:00.0,2015-08-31 11:11:18.0,NULL,NULL,NULL,NULL
773,4342,1,N/A,1970-01-01 00:00:00.0,2015-08-31 15:21:21.0,NULL,NULL,NULL,NULL
774,4348,1,N/A,1970-01-01 00:00:00.0,2015-09-04 21:33:50.0,NULL,NULL,NULL,NULL
775,4356,1,N/A,1970-01-01 00:00:00.0,2017-03-13 10:11:56.0,NULL,NULL,NULL,NULL
776,4362,1,N/A,1970-01-01 00:00:00.0,2015-09-17 11:11:44.0,NULL,NULL,NULL,NULL
777,4434,1,N/A,1970-01-01 00:00:00.0,2015-09-23 09:59:11.0,NULL,NULL,NULL,NULL
778,4514,1,N/A,1970-01-01 00:00:00.0,2015-09-24 15:20:41.0,NULL,NULL,NULL,NULL
779,4604,1,N/A,1970-01-01 00:00:00.0,2015-10-02 15:43:27.0,NULL,NULL,NULL,NULL
780,4638,1,N/A,1970-01-01 00:00:00.0,2015-10-05 10:05:24.0,NULL,NULL,NULL,NULL
781,4688,1,N/A,1970-01-01 00:00:00.0,2015-10-08 14:54:27.0,NULL,NULL,NULL,NULL
782,4744,1,N/A,1970-01-01 00:00:00.0,2015-10-15 15:44:31.0,NULL,NULL,NULL,NULL
783,4870,1,N/A,1970-01-01 00:00:00.0,2015-10-28 09:56:44.0,NULL,NULL,NULL,NULL
784,4979,1,N/A,1970-01-01 00:00:00.0,2015-11-10 09:32:26.0,NULL,NULL,NULL,NULL
785,5080,1,N/A,1970-01-01 00:00:00.0,2015-11-17 16:19:26.0,NULL,NULL,NULL,NULL
786,5156,1,N/A,1970-01-01 00:00:00.0,2015-11-20 22:39:20.0,NULL,NULL,NULL,NULL
787,5169,1,N/A,1970-01-01 00:00:00.0,2015-11-24 09:02:11.0,NULL,NULL,NULL,NULL
788,5184,1,N/A,1970-01-01 00:00:00.0,2015-11-24 10:57:41.0,NULL,NULL,NULL,NULL
789,5196,1,N/A,1970-01-01 00:00:00.0,2015-11-24 11:38:37.0,NULL,NULL,NULL,NULL
790,5205,1,N/A,1970-01-01 00:00:00.0,2015-11-24 13:33:37.0,NULL,NULL,NULL,NULL
791,5211,1,N/A,1970-01-01 00:00:00.0,2015-11-25 11:30:34.0,NULL,NULL,NULL,NULL
792,5253,1,N/A,1970-01-01 00:00:00.0,2015-12-04 16:30:14.0,NULL,NULL,NULL,NULL
793,5285,1,N/A,1970-01-01 00:00:00.0,2015-12-16 14:19:27.0,NULL,NULL,NULL,NULL
794,5358,1,N/A,1970-01-01 00:00:00.0,2016-01-04 15:06:29.0,NULL,NULL,NULL,NULL
795,5380,1,N/A,1970-01-01 00:00:00.0,2016-01-07 16:47:21.0,NULL,NULL,NULL,NULL
796,6,1,TPHCM,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
797,16,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
798,36,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
799,47,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
800,53,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
801,60,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
802,69,1,N/A,1970-01-01 00:00:00.0,2017-09-25 17:04:59.0,NULL,NULL,NULL,NULL
803,87,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
804,118,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
805,122,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
806,135,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
807,168,1,N/A,1970-01-01 00:00:00.0,2017-09-25 17:23:20.0,NULL,NULL,NULL,NULL
808,179,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
809,198,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
810,208,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
811,241,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
812,249,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
813,279,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
814,320,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
815,350,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
816,354,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
817,380,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
818,403,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
819,408,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
820,421,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
821,427,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
822,435,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
823,447,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
824,454,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
825,462,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
826,470,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
827,477,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
828,481,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
829,487,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
830,495,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
831,517,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
832,579,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
833,636,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
834,669,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
835,710,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
836,756,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
837,775,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
838,796,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
839,811,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
840,823,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
841,834,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
842,843,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
843,867,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
844,881,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
845,899,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
846,911,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
847,921,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
848,975,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
849,1011,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
850,1058,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
851,1092,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
852,1110,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
853,1154,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
854,1162,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
855,1193,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
856,1217,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
857,1233,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
858,1266,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
859,1290,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
860,1308,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
861,1344,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
862,1357,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
863,1370,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
864,1378,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
865,1390,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
866,1402,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
867,1417,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
868,1424,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
869,1438,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
870,1451,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
871,1460,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
872,1469,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
873,1475,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
874,1494,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
875,1503,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
876,1511,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
877,1521,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
878,1531,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
879,1542,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
880,1553,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
881,1564,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
882,1573,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
883,1586,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
884,1609,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
885,1623,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
886,1645,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
887,1652,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
888,1660,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
889,1670,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
890,1692,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
891,1706,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
892,1713,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
893,1724,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
894,1740,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
895,1754,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
896,1792,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
897,1804,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
898,1820,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
899,1835,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
900,1842,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
901,1860,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
902,1864,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
903,1871,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
904,1890,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
905,1896,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
906,1915,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
907,1950,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
908,1962,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
909,1972,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
910,1980,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
911,1992,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
912,2011,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
913,2029,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
914,2039,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
915,2053,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
916,2063,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
917,2067,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
918,2078,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
919,2095,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
920,2124,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
921,2138,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
922,2163,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
923,2190,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
924,2202,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
925,2219,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
926,2245,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
927,2249,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
928,2254,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
929,2261,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
930,2273,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
931,2281,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
932,2298,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
933,2317,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
934,2329,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
935,2345,1,N/A,1970-01-01 00:00:00.0,2017-09-25 18:06:58.0,NULL,NULL,NULL,NULL
936,2358,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
937,2380,1,N/A,1970-01-01 00:00:00.0,2016-01-12 09:17:30.0,NULL,NULL,NULL,NULL
